accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,angle_x,angle_y,lfoot_fl,lfoot_fr,lfoot_rl,lfoot_rr,rfoot_fl,rfoot_fr,rfoot_rl,rfoot_rr,vx,vy,wz,vtotal,StepHeight,MaxStepX,MaxStepY,MaxStepTheta,Frequency,timestamp
0.9375,0.375,-65.375,0.61988836526870728,1.1920930147171021,0.0,-0.0026844183448702097,-0.021284278482198715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025000000000000001,0.040000000000000001,0.14000000000000001,0.34999999999999998,1.0,1756481818.0083771
0.9375,0.375,-65.375,0.61988836526870728,1.1920930147171021,0.0,-0.0026844183448702097,-0.021284278482198715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025000000000000001,0.040000000000000001,0.14000000000000001,0.34999999999999998,1.0,1756481818.1060009
0.9375,0.375,-65.3125,0.095367439091205597,-0.286102294921875,-0.42915347218513489,-0.0026844183448702097,-0.021667655557394028,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025000000000000001,0.040000000000000001,0.14000000000000001,0.34999999999999998,1.0,1756481818.2410669
0.9375,0.375,-65.3125,0.095367439091205597,-0.286102294921875,-0.42915347218513489,-0.0026844183448702097,-0.021667655557394028,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025000000000000001,0.040000000000000001,0.14000000000000001,0.34999999999999998,1.0,1756481818.313307
0.9375,0.375,-65.3125,0.095367439091205597,-0.286102294921875,-0.42915347218513489,-0.0026844183448702097,-0.021667655557394028,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025000000000000001,0.040000000000000001,0.14000000000000001,0.34999999999999998,1.0,1756481818.415704
0.9375,0.375,-65.3125,0.095367439091205597,-0.286102294921875,-0.42915347218513489,-0.0026844183448702097,-0.021667655557394028,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025000000000000001,0.040000000000000001,0.14000000000000001,0.34999999999999998,1.0,1756481818.5523119
1.4375,0.375,-65.3125,0.0,1.0013581514358521,0.1430511474609375,-0.0026844183448702097,-0.020517047494649887,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025000000000000001,0.040000000000000001,0.14000000000000001,0.34999999999999998,1.0,1756481818.6208241
1.4375,0.375,-65.3125,0.0,1.0013581514358521,0.1430511474609375,-0.0026844183448702097,-0.020517047494649887,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025000000000000001,0.040000000000000001,0.14000000000000001,0.34999999999999998,1.0,1756481818.7259991
1.4375,0.375,-65.3125,0.0,1.0013581514358521,0.1430511474609375,-0.0026844183448702097,-0.020517047494649887,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025000000000000001,0.040000000000000001,0.14000000000000001,0.34999999999999998,1.0,1756481818.834372
1.0625,0.3125,-65.375,0.47683718800544739,1.049041748046875,-0.095367439091205597,-0.0024927298072725534,-0.020708736032247543,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025000000000000001,0.040000000000000001,0.14000000000000001,0.34999999999999998,1.0,1756481818.947211
1.0625,0.3125,-65.375,0.47683718800544739,1.049041748046875,-0.095367439091205597,-0.0024927298072725534,-0.020708736032247543,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025000000000000001,0.040000000000000001,0.14000000000000001,0.34999999999999998,1.0,1756481819.05024
1.0625,0.3125,-65.375,0.47683718800544739,1.049041748046875,-0.095367439091205597,-0.0024927298072725534,-0.020708736032247543,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025000000000000001,0.040000000000000001,0.14000000000000001,0.34999999999999998,1.0,1756481819.1512949
1.375,0.5,-65.25,-0.1430511474609375,1.430511474609375,1.0967254638671875,-0.0032594839576631784,-0.018024619668722153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025000000000000001,0.040000000000000001,0.14000000000000001,0.34999999999999998,1.0,1756481819.2512
1.375,0.5,-65.25,-0.1430511474609375,1.430511474609375,1.0967254638671875,-0.0032594839576631784,-0.018024619668722153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025000000000000001,0.040000000000000001,0.14000000000000001,0.34999999999999998,1.0,1756481819.3551741
1.375,0.5,-65.25,-0.1430511474609375,1.430511474609375,1.0967254638671875,-0.0032594839576631784,-0.018024619668722153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025000000000000001,0.040000000000000001,0.14000000000000001,0.34999999999999998,1.0,1756481819.4533379
1.375,0.5,-65.25,-0.1430511474609375,1.0013581514358521,-0.76293951272964478,-0.0026844183448702097,-0.017832931131124496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025000000000000001,0.040000000000000001,0.14000000000000001,0.34999999999999998,1.0,1756481819.585083
1.7500001192092896,0.5,-65.25,-0.95367437601089478,1.0013581514358521,-0.76293951272964478,-0.0026844183448702097,-0.017832931131124496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025000000000000001,0.040000000000000001,0.14000000000000001,0.34999999999999998,1.0,1756481819.6620879
1.7500001192092896,0.5,-65.25,-0.95367437601089478,1.0013581514358521,-0.76293951272964478,-0.0026844183448702097,-0.017832931131124496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025000000000000001,0.040000000000000001,0.14000000000000001,0.34999999999999998,1.0,1756481819.774442
1.7500001192092896,0.5,-65.25,-0.95367437601089478,1.0013581514358521,-0.76293951272964478,-0.0026844183448702097,-0.017832931131124496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025000000000000001,0.040000000000000001,0.14000000000000001,0.34999999999999998,1.0,1756481819.907407
